date,time,room,caller,symbol,side,strike,expiry,dte,their_price,qty,outcome,reason,detail,our_fill,slip_abs,slip_pct,posted_at,seen_at,sent_at,filled_at,read_ms,decide_ms,fill_ms,total_ms,bid,ask,spread_pct,delta,iv,live,coid,ledger_key,in_ledger,source,raw,caller_strike,caller_expiry,our_limit,tier,confidence,how_recovered,source_line
2026-09-08,09:50,Honeydrip daytrades,Brett,AMD,CALLS,515,2026-09-11,,4.00,,THIN / no open interest,THIN / no open interest,AMD (106 traded),,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN AMD (Brett's call) 515C 9/11 x1 @ 4.00  ->  AMD260911C00515000 is too thin to trade: only 106 contracts traded last session, floor is 250 — you could get in and find nobody to sell it back to. Their call may be fine — this contract just has nobody on the other side of it.",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN AMD (Brett's call) 515C 9/11 x1 @ 4.00  ->  AMD260911C00515000 is too thin to trade: only 106 contracts traded last session, floor is 250 — you could get in and find nobody to sell it back to. Their call may be fine — this contract just has nobody on the other side of it."
2026-09-08,09:53:49,Honeydrip daytrades,,AMD,CALLS,510,9/11,,5.6,1,filled,,,5.08,-0.52,-9.29,1788875452.674,1788875455.714,1788875628.11797,1788875629.2884936,3040.0,172404.0,1170.5,176614.5,5.15,5.35,3.81,,,1,cmtsq9bkyk5vl4u,2026-09-08|AMD|5.08,True,telemetry,,,,,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-08,09:54:33,Platinum nitro,@Owner Alerts,QQQ,PUTS,717,2026-09-08,,1.78,1,filled,,,1.63,-0.15,-8.43,1788875592.665,1788875594.884,1788875672.1289904,1788875673.3912199,2219.0,77245.0,1262.2,80726.2,1.64,1.65,0.61,,,1,cmtsqcays23495f,2026-09-08|QQQ|1.63,True,telemetry,,,,1.69,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-08,09:55,Platinum nitro,,TSLA,CALLS,362.5,2026-09-11,,5.23,,BUYING POWER too small,BUYING POWER too small,"TSLA (needs $523, had $169)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  TSLA — that one costs $523 and you've got $169 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  TSLA — that one costs $523 and you've got $169 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-08,10:03:38,Platinum nitro,,QQQ,PUTS,717,2026-09-08,,1.72,1,filled,,,1.57,-0.15,-8.72,1788876113.202,1788876116.167,1788876217.815739,1788876218.9834352,2965.0,101648.7,1167.7,105781.4,1.64,1.65,0.61,,,1,cmtsqnh6vtf10mi,2026-09-08|QQQ|1.57,True,telemetry,,,,,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-08,10:04,Honeydrip daytrades,Unraveller,META,CALLS,632.5,2026-09-11,,5.60,,THIN / no open interest,THIN / no open interest,META (67 traded),,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN META (Unraveller's call) 632.5C 9/11 x1 @ 5.60  ->  META260911C00632500 is too thin to trade: only 67 contracts traded last session, floor is 250 — you could get in and find nobody to sell it back to. Their call may be fine — this contract just has nobody on the other side of it.",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN META (Unraveller's call) 632.5C 9/11 x1 @ 5.60  ->  META260911C00632500 is too thin to trade: only 67 contracts traded last session, floor is 250 — you could get in and find nobody to sell it back to. Their call may be fine — this contract just has nobody on the other side of it."
2026-09-08,10:07:04,Platinum nitro,@Owner Alerts,TSLA,CALLS,372.5,2026-09-11,,1.5,1,filled,,,3.25,1.75,116.67,1788876412.303,1788876414.712,1788876423.7461755,1788876424.9086452,2409.0,9034.2,1162.5,12605.6,3.2,3.25,1.55,,,1,cmtsqtvjs9j8ukm,2026-09-08|TSLA|3.25,True,telemetry,,,,3.35,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-08,10:09,,,XLF,CALLS,58,2026-10-16,,1.58,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'XLF 58C 10/16 1.58 5 CONTRACTS - Finance sector br'  ->  BTO XLF $58C 10/16 @ 1.58,,,,F-airead,high,AI READ of the room's own words,AI READ  'XLF 58C 10/16 1.58 5 CONTRACTS - Finance sector br'  ->  BTO XLF $58C 10/16 @ 1.58
2026-09-08,10:15,,,INTC,CALLS,110,2026-10-02,,3.98,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,"AI READ  'INTC 10/2 $110 Calls Entry: 3.98 Over the 50D SMA,'  ->  BTO INTC $110C 10/2 @ 3.98",,,,F-airead,high,AI READ of the room's own words,"AI READ  'INTC 10/2 $110 Calls Entry: 3.98 Over the 50D SMA,'  ->  BTO INTC $110C 10/2 @ 3.98"
2026-09-08,10:15,,,MARA,CALLS,12,2026-10-02,,0.88,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '$MARA 12c 10/2 @everyone small Accts 0.88 entry'  ->  BTO MARA $12C 10/2 @ 0.88,,,,F-airead,high,AI READ of the room's own words,AI READ  '$MARA 12c 10/2 @everyone small Accts 0.88 entry'  ->  BTO MARA $12C 10/2 @ 0.88
2026-09-08,10:15:47,Vero 1,Vero,QQQ,PUTS,716,2026-09-08,,1.35,1,filled,,,1.06,-0.29,-21.48,1788876598.499,1788876600.84,1788876946.4774947,1788876947.6450164,2341.0,345637.5,1167.5,349146.0,1.07,1.08,0.93,,,1,cmtsqxv60fvni8t,2026-09-08|QQQ|1.06,True,telemetry,,,,1.11,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-08,10:24,Honeydrip daytrades,,AMD,,,,,,,PULLBACK never hit,PULLBACK never hit,AMD ($493),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK AMD: never touched $493 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK AMD: never touched $493 in 10 min — skipped, as designed"
2026-09-08,10:25:17,Aristotle,Brett,AMD,CALLS,515,2026-09-09,,1.86,1,filled,,,1.8,-0.06,-3.23,1788877497.765,1788877500.379,1788877516.7379594,1788877517.8952758,2614.0,16359.0,1157.3,20130.3,1.8,1.81,0.55,,,1,cmtsrh597n2lyxk,2026-09-08|AMD|1.80,True,telemetry,,,,1.86,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-08,10:35:01,Vero 1,Vero,SPY,PUTS,767,2026-09-08,,1.2,1,filled,,,0.98,-0.22,-18.33,1788877872.98,1788877875.573,1788878099.9473498,1788878101.0932536,2593.0,224374.3,1145.9,228113.3,0.95,0.97,2.08,,,1,cmtsrp6r9s37xhy,2026-09-08|SPY|0.98,True,telemetry,,,,1.00,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-08,11:12,,Elite Options | Shoof,ARM,CALLS,280,2026-09-18,,5.70,,TEST room — not sent,TEST room — not sent,ARM,,,,,,,,,,,,,,,,,,,,False,trades.log,"TEST     OPEN ARM (Elite Options | Shoof's call) 280C 9/18 x5 @ 5.70  ->  test room, nothing sent (paper execution is off)",,,,A,high,the REFUSED line in trades.log,"TEST     OPEN ARM (Elite Options | Shoof's call) 280C 9/18 x5 @ 5.70  ->  test room, nothing sent (paper execution is off)"
2026-09-08,11:20,Aristotle,👑KingBeeAri🐝,SNDK,CALLS,2110,2026-09-11,,,,THIN / no open interest,THIN / no open interest,SNDK (57 traded),,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN SNDK (👑KingBeeAri🐝's call) 2110C 9/11 x1  ->  SNDK260911C02110000 is too thin to trade: only 57 contracts traded last session, floor is 250 — you could get in and find nobody to sell it back to. Their call may be fine — this contract just has nobody on the other side of it.",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN SNDK (👑KingBeeAri🐝's call) 2110C 9/11 x1  ->  SNDK260911C02110000 is too thin to trade: only 57 contracts traded last session, floor is 250 — you could get in and find nobody to sell it back to. Their call may be fine — this contract just has nobody on the other side of it."
2026-09-08,11:42,Vero 1,,SPY,,,,,,,PULLBACK never hit,PULLBACK never hit,SPY ($768),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK SPY: never touched $768 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK SPY: never touched $768 in 10 min — skipped, as designed"
2026-09-08,11:43,,,BE,CALLS,300,2026-09-11,,,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'I’m back in BE 300 C 9/11 @here lottos'  ->  BTO BE $300C 9/11,,,,F-airead,high,AI READ of the room's own words,AI READ  'I’m back in BE 300 C 9/11 @here lottos'  ->  BTO BE $300C 9/11
2026-09-08,11:49,,EliteOptions | Brando,SNDK,CALLS,2000,2026-09-11,,10.80,,TEST room — not sent,TEST room — not sent,SNDK,,,,,,,,,,,,,,,,,,,,False,trades.log,"TEST     OPEN SNDK (EliteOptions | Brando's call) 2000C 9/11 x5 @ 10.80  ->  test room, nothing sent (paper execution is off)",,,,A,high,the REFUSED line in trades.log,"TEST     OPEN SNDK (EliteOptions | Brando's call) 2000C 9/11 x5 @ 10.80  ->  test room, nothing sent (paper execution is off)"
2026-09-08,12:00,ZT fut-1,Stormzy,MES,,,,,7694.50,,TEST room — not sent,TEST room — not sent,MES,,,,,,,,,,,,,,,,,,,,False,trades.log,"TEST     OPEN MES (Stormzy's call) x3 @ 7694.50  ->  test room, nothing sent (paper execution is off)",,,,A,high,the REFUSED line in trades.log,"TEST     OPEN MES (Stormzy's call) x3 @ 7694.50  ->  test room, nothing sent (paper execution is off)"
2026-09-08,12:11,Platinum nitro,,QQQ,PUTS,720,2026-09-08,,1.18,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK QQQ PUT: stock at 719.40, waiting for a bounce to $720 (600s window)",,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 0 s earlier, same symbol AND same direction","PULLBACK QQQ PUT: stock at 719.40, waiting for a bounce to $720 (600s window)"
2026-09-08,12:21,Platinum nitro,,QQQ,PUTS,720,2026-09-08,,1.18,,PULLBACK never hit,PULLBACK never hit,QQQ ($720),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK QQQ: never touched $720 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK QQQ: never touched $720 in 10 min — skipped, as designed"
2026-09-08,12:48,ZT fut-1,Stormzy,MGC,,,,,4437.70,,TEST room — not sent,TEST room — not sent,MGC,,,,,,,,,,,,,,,,,,,,False,trades.log,"TEST     OPEN MGC (Stormzy's call) x3 @ 4437.70  ->  test room, nothing sent (paper execution is off)",,,,A,high,the REFUSED line in trades.log,"TEST     OPEN MGC (Stormzy's call) x3 @ 4437.70  ->  test room, nothing sent (paper execution is off)"
2026-09-08,12:49,,Elite Options | Shoof,NBIS,CALLS,270,2026-09-11,,4.20,,TEST room — not sent,TEST room — not sent,NBIS,,,,,,,,,,,,,,,,,,,,False,trades.log,"TEST     OPEN NBIS (Elite Options | Shoof's call) 270C 9/11 x5 @ 4.20  ->  test room, nothing sent (paper execution is off)",,,,A,high,the REFUSED line in trades.log,"TEST     OPEN NBIS (Elite Options | Shoof's call) 270C 9/11 x5 @ 4.20  ->  test room, nothing sent (paper execution is off)"
2026-09-08,13:00:12,ZT all-trades-mashup,ZTRADEZ BOT,IWM,PUTS,295,2026-09-09,,0.78,1,filled,,,0.78,0.0,0.0,1788886751.806,1788886753.798,1788886754.8960016,1788886811.9855926,1992.0,1098.0,57089.6,60179.6,0.81,0.82,1.23,,,1,cmtswzh8m5sxucs,2026-09-08|IWM|0.78,True,telemetry,,,,0.78,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-08,14:20,,,NVDA,CALLS,227.5,2026-09-11,,2.34,,BUYING POWER too small,BUYING POWER too small,"NVDA (needs $1170, had $707)",,,,,,,,,,,,,,,,,,,,False,trades.log,PULLBACK refused up front  NVDA — that one costs $1170 and you've got $707 to spend. Skipped on purpose — no order was sent and you're not in it.,,,,A,high,the REFUSED line in trades.log,PULLBACK refused up front  NVDA — that one costs $1170 and you've got $707 to spend. Skipped on purpose — no order was sent and you're not in it.
2026-09-08,14:20,,,NVDA,CALLS,227.5,2026-09-11,,2.34,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'buy scalp NVDA 227.50 calls for 9/11 for 2.34 @eve'  ->  BTO NVDA $227.5C 9/11 @ 2.34,,,,F-airead,high,AI READ of the room's own words,AI READ  'buy scalp NVDA 227.50 calls for 9/11 for 2.34 @eve'  ->  BTO NVDA $227.5C 9/11 @ 2.34
2026-09-08,15:55,,,RKLB,CALLS,75,2026-10-16,,3.1,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'buy RKLB Oct 16th 75$ calls for 3.10-3.15 (no rush'  ->  BTO RKLB $75C Oct 16th @ 3.1,,,,F-airead,high,AI READ of the room's own words,AI READ  'buy RKLB Oct 16th 75$ calls for 3.10-3.15 (no rush'  ->  BTO RKLB $75C Oct 16th @ 3.1
2026-09-09,10:59:44,Aristotle,👑KingBeeAri🐝,META,CALLS,655,2026-09-09,,4.4,1,filled,,,4.11,-0.29,-6.59,1788965946.882,1788965948.914,1788965982.9516413,1788965984.3565097,2032.0,34037.6,1404.9,37474.5,4.2,4.3,2.35,,,1,cmtu84wkyc22eus,2026-09-09|META|4.11,True,telemetry,,,,4.40,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-09,11:03:39,Vero 2,Vero,SPY,PUTS,764,2026-09-09,,1.27,1,filled,,,1.58,0.31,24.41,1788966183.377,1788966186.174,1788966218.2875073,1788966219.6689198,2797.0,32113.5,1381.4,36291.9,1.59,1.6,0.63,,,1,cmtu89znignnseo,2026-09-09|SPY|1.58,True,telemetry,,,,1.64,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-09,11:08,,,TSLA,PUTS,367.5,,,1.27,,PULLBACK armed (no resolution in the log),PULLBACK armed (no resolution in the log),,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@Owner Alerts Entry Contract: TSLA $367.5p Price: '  ->  BTO TSLA $367.5P @ 1.27,,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 0 s earlier, same symbol AND same direction","PULLBACK TSLA PUT: stock at 369.18, waiting for a bounce to $370 (600s window)"
2026-09-09,12:07,,,AAPL,,,,,,,PULLBACK never hit,PULLBACK never hit,AAPL ($314),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK AAPL: never touched $314 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK AAPL: never touched $314 in 10 min — skipped, as designed"
2026-09-09,13:29,,,AVGO,CALLS,400,2026-10-16,,6.4,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@Elite ALERT BOUGHT | AVGO 10/16 400C at 6.40 - bu'  ->  BTO AVGO $400C 10/16 @ 6.4,,,,F-airead,high,AI READ of the room's own words,AI READ  '@Elite ALERT BOUGHT | AVGO 10/16 400C at 6.40 - bu'  ->  BTO AVGO $400C 10/16 @ 6.4
2026-09-09,14:53,,,AAPL,,,,,,,PULLBACK never hit,PULLBACK never hit,AAPL ($313),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK AAPL: never touched $313 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK AAPL: never touched $313 in 10 min — skipped, as designed"
2026-09-09,15:17,OWLS all-alerts,Eva,IBM,CALLS,245,2026-09-11,,,,OTHER refusal,OTHER refusal,IBM,,,,,,,,,,,,,,,,,,,,False,trades.log,"REFUSED  OPEN IBM (Eva's call) 245C 9/11 x1  ->  the spread on IBM260911C00245000 is 1.00/1.21 — $21 a contract to cross it, over your cap ($20 for a contract this price). Nothing was sent.",,,,A,high,the REFUSED line in trades.log,"REFUSED  OPEN IBM (Eva's call) 245C 9/11 x1  ->  the spread on IBM260911C00245000 is 1.00/1.21 — $21 a contract to cross it, over your cap ($20 for a contract this price). Nothing was sent."
2026-09-09,15:59,Vero 2,,SPY,CALLS,772,2026-09-18,,2.08,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'BTO SPY 9/18 772c @ 2.08 SCALING IN PCE tomorrow m'  ->  BTO SPY $772C 9/18 @ 2.08,,,,F-airead,high,AI READ of the room's own words,AI READ  'BTO SPY 9/18 772c @ 2.08 SCALING IN PCE tomorrow m'  ->  BTO SPY $772C 9/18 @ 2.08
2026-09-10,09:34:29,Midas,Midas (Admin),SPY,CALLS,758,2026-09-10,,1.48,1,filled,,,1.6,0.12,8.11,1789047253.481,1789047257.574,1789047266.914093,1789047268.7771602,4093.0,9340.1,1863.1,15296.2,1.56,1.57,0.64,,,1,cmtvkjmqut3iqfp,2026-09-10|SPY|1.60,True,telemetry,,,,1.61,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-10,09:35:00,Midas,,SPY,CALLS,758,0DTE,,1.52,1,filled,,,1.45,-0.07,-4.61,1789047278.289,1789047291.134,1789047298.1367106,1789047299.9727836,12845.0,7002.7,1836.1,21683.8,1.47,1.48,0.68,,,1,cmtvkkcn2mzatvf,2026-09-10|SPY|1.45,True,telemetry,,,,,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-10,09:44,,,TSLA,CALLS,372.5,,,2.04,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  '@Owner Alerts Entry Contract: TSLA $372.5c Price: '  ->  BTO TSLA $372.5C @ 2.04,,,,F-airead,medium,AI READ of the room's own words — expiry not resolvable from the text,AI READ  '@Owner Alerts Entry Contract: TSLA $372.5c Price: '  ->  BTO TSLA $372.5C @ 2.04
2026-09-10,09:44,,,TSLA,CALLS,375,,,1.46,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'Entry Contract: TSLA $375 Price: $1.46 @Options Sc'  ->  BTO TSLA $375C @ 1.46,,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 0 s earlier, same symbol AND same direction","PULLBACK TSLA CALL: stock at 364.88, waiting for a dip to $364 (600s window)"
2026-09-10,09:44:46,Honeydrip daytrades,Unraveller,META,PUTS,645,2026-09-11,,5.15,1,filled,,,5.43,0.28,5.44,1789047785.087,1789047788.741,1789047884.411568,1789047886.1376169,3654.0,95670.6,1726.0,101050.6,5.3,5.4,1.87,,,1,cmtvkv0lhmrmgnj,2026-09-10|META|5.43,True,telemetry,,,,5.55,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-10,09:54,,,TSLA,CALLS,375,,,1.46,,PULLBACK never hit,PULLBACK never hit,TSLA ($364),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK TSLA: never touched $364 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK TSLA: never touched $364 in 10 min — skipped, as designed"
2026-09-10,09:55,,MuggZone,SPCX,CALLS,155,2026-09-11,,1.95,1,order-sent,order-sent,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'From ⁠🌟｜muggzone-options @Updates MuggZone MuggZon'  ->  BTO SPCX $155C 9/11 @ 1.95,,,1.95,E-order,high,"the bot's own ORDER IN line — resolved contract, real date",ORDER IN BUY 1 SPCX 155C 2026-09-11 @ 1.95  [stop 1.80 born with it]
2026-09-10,10:02,Midas,,SPY,PUTS,758,,,1.56,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'Took starters on 758p @here SPY 1.56'  ->  BTO SPY $758P @ 1.56,,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 0 s earlier, same symbol AND same direction","PULLBACK SPY PUT: stock at 757.52, waiting for a bounce to $758 (600s window)"
2026-09-10,10:05:34,OWLS all-alerts,Eva,META,CALLS,675,2026-09-11,,1.12,1,filled,,,1.0,-0.12,-10.71,1789049116.366,1789049119.639,1789049132.3152313,1789049134.1314182,3273.0,12676.2,1816.2,17765.4,1.05,1.09,3.74,,,1,cmtvlnjivppus4q,2026-09-10|META|1.00,True,telemetry,,,,1.12,T-telemetry,high,telemetry.csv — the bot's own record of an order it sent,
2026-09-10,10:11,Honeydrip daytrades,,META,CALLS,665,2026-09-11,,2.25,,PULLBACK never hit,PULLBACK never hit,,,,,,,,,,,,,,,,,,,,,False,trades.log:C-linked(F-airead),"PULLBACK META CALL: stock at 647.48, waiting for a dip to $647 (600s window)",,,,C-linked(F-airead),medium,"pullback arm linked to the F-airead line 0 s earlier, same symbol AND same direction","PULLBACK META CALL: stock at 647.48, waiting for a dip to $647 (600s window)"
2026-09-10,10:12,Midas,,SPY,PUTS,758,,,1.56,,PULLBACK never hit,PULLBACK never hit,SPY ($758),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK SPY: never touched $758 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK SPY: never touched $758 in 10 min — skipped, as designed"
2026-09-10,10:19,,,DAL,CALLS,90,2026-11-20,,1.65,,alert read,alert read,,,,,,,,,,,,,,,,,,,,,False,trades.log:F-airead,AI READ  'From ⁠🌟｜ab @Updates AbTrades Alert Bot AbTrades Al'  ->  BTO DAL $90C 11/20 @ 1.65,,,,F-airead,high,AI READ of the room's own words,AI READ  'From ⁠🌟｜ab @Updates AbTrades Alert Bot AbTrades Al'  ->  BTO DAL $90C 11/20 @ 1.65
2026-09-10,10:21,Honeydrip daytrades,,META,CALLS,665,2026-09-11,,2.25,,PULLBACK never hit,PULLBACK never hit,META ($647),,,,,,,,,,,,,,,,,,,,False,trades.log,"PULLBACK META: never touched $647 in 10 min — skipped, as designed",,,,A,high,the REFUSED line in trades.log,"PULLBACK META: never touched $647 in 10 min — skipped, as designed"
