ts,date,time,room,caller,kind,symbol,side,strike,expiry_raw,expiry_resolved,occ,their_price,their_stop,their_target,msg_type,links_to,confidence,clue,already_in_master_alerts,source_file,source_message_verbatim
2026-09-02 13:05:13,2026-09-02,13:05:13,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,LONG,,,,,4415.0,4407,4427,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC LONG (3m) @ 4415 | TP:4427 SL:4407 | Prob:85.2% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC LONG A setup has been detected on the futures radar. Summary: 📢 MGC LONG (3m) @ 4415 | TP:4427 SL:4407 | Prob:85.2% | R:R:1.5 Asset MGC Direction BUY/LONG Timeframe 3m Suggested Entry 4415 Take Profit (TP) 4427 Stop Loss (SL) 4407 Risk:Reward (R:R) 1.5 Swarm Probability 85.2% 🎯 Setup: Setup complete: Sweep EQL-3 → CHoCH → FVG•Today at 1:05 PM
2026-09-02 13:07:01,2026-09-02,13:07:01,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MNQ,SHORT,,,,,29170.125,29190.125,29140.125,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MNQ SHORT (1m) @ 29170.125 | TP:29140.125 SL:29190.125 | Prob:80.8% | R:R:1.5 NEW POTENTIAL SIGNAL - MNQ SHORT A setup has been detected on the futures radar. Summary: 📢 MNQ SHORT (1m) @ 29170.125 | TP:29140.125 SL:29190.125 | Prob:80.8% | R:R:1.5 Asset MNQ Direction SELL/SHORT Timeframe 1m Suggested Entry 29170.125 Take Profit (TP) 29140.125 Stop Loss (SL) 29190.125 Risk:Reward (R:R) 1.5 Swarm Probability 80.8% 🎯 Setup: Setup complete: Sweep EQH-3 → CHoCH → FVG•Today at 1:07 PM 🎯 Setup: Setup complete: Sweep EQH-3 → CHoCH → FVG•Today at 1:07 PM •
2026-09-02 13:24:03,2026-09-02,13:24:03,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,LONG,,,,,4413.2,4405.2,4425.2,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC LONG (2m) @ 4413.2 | TP:4425.2 SL:4405.2 | Prob:75.7% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC LONG A setup has been detected on the futures radar. Summary: 📢 MGC LONG (2m) @ 4413.2 | TP:4425.2 SL:4405.2 | Prob:75.7% | R:R:1.5 Asset MGC Direction BUY/LONG Timeframe 2m Suggested Entry 4413.2 Take Profit (TP) 4425.2 Stop Loss (SL) 4405.2 Risk:Reward (R:R) 1.5 Swarm Probability 75.7% 🎯 Setup: Setup complete: Sweep EQL-5 → CHoCH → FVG•Today at 1:24 PM
2026-09-02 13:27:48,2026-09-02,13:27:48,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,LONG,,,,,4414.5,4406.5,4426.5,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC LONG (3m) @ 4414.5 | TP:4426.5 SL:4406.5 | Prob:85.2% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC LONG A setup has been detected on the futures radar. Summary: 📢 MGC LONG (3m) @ 4414.5 | TP:4426.5 SL:4406.5 | Prob:85.2% | R:R:1.5 Asset MGC Direction BUY/LONG Timeframe 3m Suggested Entry 4414.5 Take Profit (TP) 4426.5 Stop Loss (SL) 4406.5 Risk:Reward (R:R) 1.5 Swarm Probability 85.2% 🎯 Setup: Setup complete: Sweep EQL-4 → CHoCH → FVG•Today at 1:27 PM 🎯 Setup: Setup complete: Sweep EQL-4 → CHoCH → FVG•Today at 1:27 PM •
2026-09-02 13:41:03,2026-09-02,13:41:03,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4415.7,4423.7,4403.7,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (1m) @ 4415.7 | TP:4403.7 SL:4423.7 | Prob:82.3% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (1m) @ 4415.7 | TP:4403.7 SL:4423.7 | Prob:82.3% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 1m Suggested Entry 4415.7 Take Profit (TP) 4403.7 Stop Loss (SL) 4423.7 Risk:Reward (R:R) 1.5 Swarm Probability 82.3% 🎯 Setup: Setup complete: Sweep EQH-3 → CHoCH → FVG•Today at 1:41 PM
2026-09-02 13:42:13,2026-09-02,13:42:13,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4415.0,4423,4403,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (1m) @ 4415 | TP:4403 SL:4423 | Prob:82.2% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (1m) @ 4415 | TP:4403 SL:4423 | Prob:82.2% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 1m Suggested Entry 4415 Take Profit (TP) 4403 Stop Loss (SL) 4423 Risk:Reward (R:R) 1.5 Swarm Probability 82.2% 🎯 Setup: Setup complete: Sweep EQH-3 → CHoCH → OB•Today at 1:42 PM 🎯 Setup: Setup complete: Sweep EQH-3 → CHoCH → OB•Today at 1:42 PM •
2026-09-02 13:43:26,2026-09-02,13:43:26,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MNQ,LONG,,,,,29136.875,29116.875,29166.875,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MNQ LONG (1m) @ 29136.875 | TP:29166.875 SL:29116.875 | Prob:74.5% | R:R:1.5 NEW POTENTIAL SIGNAL - MNQ LONG A setup has been detected on the futures radar. Summary: 📢 MNQ LONG (1m) @ 29136.875 | TP:29166.875 SL:29116.875 | Prob:74.5% | R:R:1.5 Asset MNQ Direction BUY/LONG Timeframe 1m Suggested Entry 29136.875 Take Profit (TP) 29166.875 Stop Loss (SL) 29116.875 Risk:Reward (R:R) 1.5 Swarm Probability 74.5% 🎯 Setup: Setup complete: Sweep EQL-2 → CHoCH → FVG•Today at 1:43 PM 🎯 Setup: Setup complete: Sweep EQL-2 → CHoCH → FVG•Today at 1:43 PM •
2026-09-02 13:44:20,2026-09-02,13:44:20,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4415.4,4423.4,4403.4,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (2m) @ 4415.4 | TP:4403.4 SL:4423.4 | Prob:84.0% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (2m) @ 4415.4 | TP:4403.4 SL:4423.4 | Prob:84.0% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 2m Suggested Entry 4415.4 Take Profit (TP) 4403.4 Stop Loss (SL) 4423.4 Risk:Reward (R:R) 1.5 Swarm Probability 84.0% 🎯 Setup: Setup complete: Sweep EQH-4 → CHoCH → OB•Today at 1:44 PM 🎯 Setup: Setup complete: Sweep EQH-4 → CHoCH → OB•Today at 1:44 PM •
2026-09-02 13:57:01,2026-09-02,13:57:01,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4424.9,4432.9,4412.9,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (1m) @ 4424.9 | TP:4412.9 SL:4432.9 | Prob:72.8% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (1m) @ 4424.9 | TP:4412.9 SL:4432.9 | Prob:72.8% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 1m Suggested Entry 4424.9 Take Profit (TP) 4412.9 Stop Loss (SL) 4432.9 Risk:Reward (R:R) 1.5 Swarm Probability 72.8% 🎯 Setup: Setup complete: Sweep EQH-2 → CHoCH → FVG•Today at 1:57 PM
2026-09-02 14:03:04,2026-09-02,14:03:04,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4422.5,4430.5,4410.5,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (2m) @ 4422.5 | TP:4410.5 SL:4430.5 | Prob:73.3% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (2m) @ 4422.5 | TP:4410.5 SL:4430.5 | Prob:73.3% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 2m Suggested Entry 4422.5 Take Profit (TP) 4410.5 Stop Loss (SL) 4430.5 Risk:Reward (R:R) 1.5 Swarm Probability 73.3% 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:03 PM 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:03 PM •
2026-09-02 14:04:06,2026-09-02,14:04:06,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4422.05,4430.05,4410.05,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (1m) @ 4422.05 | TP:4410.05 SL:4430.05 | Prob:72.8% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (1m) @ 4422.05 | TP:4410.05 SL:4430.05 | Prob:72.8% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 1m Suggested Entry 4422.05 Take Profit (TP) 4410.05 Stop Loss (SL) 4430.05 Risk:Reward (R:R) 1.5 Swarm Probability 72.8% 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:04 PM
2026-09-02 14:09:20,2026-09-02,14:09:20,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4423.0,4431,4411,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (3m) @ 4423 | TP:4411 SL:4431 | Prob:85.2% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (3m) @ 4423 | TP:4411 SL:4431 | Prob:85.2% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 3m Suggested Entry 4423 Take Profit (TP) 4411 Stop Loss (SL) 4431 Risk:Reward (R:R) 1.5 Swarm Probability 85.2% 🎯 Setup: Setup complete: Sweep EQH-5 → CHoCH → FVG•Today at 2:09 PM 🎯 Setup: Setup complete: Sweep EQH-5 → CHoCH → FVG•Today at 2:09 PM •
2026-09-02 14:11:45,2026-09-02,14:11:45,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4423.25,4431.25,4411.25,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (2m) @ 4423.25 | TP:4411.25 SL:4431.25 | Prob:72.8% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (2m) @ 4423.25 | TP:4411.25 SL:4431.25 | Prob:72.8% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 2m Suggested Entry 4423.25 Take Profit (TP) 4411.25 Stop Loss (SL) 4431.25 Risk:Reward (R:R) 1.5 Swarm Probability 72.8% 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:11 PM
2026-09-02 14:18:01,2026-09-02,14:18:01,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MNQ,SHORT,,,,,29151.75,29171.75,29121.75,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MNQ SHORT (1m) @ 29151.75 | TP:29121.75 SL:29171.75 | Prob:85.2% | R:R:1.5 NEW POTENTIAL SIGNAL - MNQ SHORT A setup has been detected on the futures radar. Summary: 📢 MNQ SHORT (1m) @ 29151.75 | TP:29121.75 SL:29171.75 | Prob:85.2% | R:R:1.5 Asset MNQ Direction SELL/SHORT Timeframe 1m Suggested Entry 29151.75 Take Profit (TP) 29121.75 Stop Loss (SL) 29171.75 Risk:Reward (R:R) 1.5 Swarm Probability 85.2% 🎯 Setup: Setup complete: Sweep EQH-6 → CHoCH → FVG•Today at 2:18 PM 🎯 Setup: Setup complete: Sweep EQH-6 → CHoCH → FVG•Today at 2:18 PM •
2026-09-02 14:21:44,2026-09-02,14:21:44,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4424.3,4432.3,4412.3,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (1m) @ 4424.3 | TP:4412.3 SL:4432.3 | Prob:84.0% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (1m) @ 4424.3 | TP:4412.3 SL:4432.3 | Prob:84.0% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 1m Suggested Entry 4424.3 Take Profit (TP) 4412.3 Stop Loss (SL) 4432.3 Risk:Reward (R:R) 1.5 Swarm Probability 84.0% 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → OB•Today at 2:21 PM
2026-09-02 14:22:58,2026-09-02,14:22:58,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4422.65,4430.65,4410.65,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (1m) @ 4422.65 | TP:4410.65 SL:4430.65 | Prob:84.0% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (1m) @ 4422.65 | TP:4410.65 SL:4430.65 | Prob:84.0% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 1m Suggested Entry 4422.65 Take Profit (TP) 4410.65 Stop Loss (SL) 4430.65 Risk:Reward (R:R) 1.5 Swarm Probability 84.0% 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:22 PM 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:22 PM •
2026-09-02 14:24:38,2026-09-02,14:24:38,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,LONG,,,,,4418.8,4410.8,4430.8,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC LONG (3m) @ 4418.8 | TP:4430.8 SL:4410.8 | Prob:80.3% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC LONG A setup has been detected on the futures radar. Summary: 📢 MGC LONG (3m) @ 4418.8 | TP:4430.8 SL:4410.8 | Prob:80.3% | R:R:1.5 Asset MGC Direction BUY/LONG Timeframe 3m Suggested Entry 4418.8 Take Profit (TP) 4430.8 Stop Loss (SL) 4410.8 Risk:Reward (R:R) 1.5 Swarm Probability 80.3% 🎯 Setup: Setup complete: Sweep EQL-3 → CHoCH → FVG•Today at 2:24 PM 🎯 Setup: Setup complete: Sweep EQL-3 → CHoCH → FVG•Today at 2:24 PM •
2026-09-02 14:27:02,2026-09-02,14:27:02,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MNQ,SHORT,,,,,29164.5,29184.5,29134.5,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MNQ SHORT (1m) @ 29164.5 | TP:29134.5 SL:29184.5 | Prob:83.3% | R:R:1.5 NEW POTENTIAL SIGNAL - MNQ SHORT A setup has been detected on the futures radar. Summary: 📢 MNQ SHORT (1m) @ 29164.5 | TP:29134.5 SL:29184.5 | Prob:83.3% | R:R:1.5 Asset MNQ Direction SELL/SHORT Timeframe 1m Suggested Entry 29164.5 Take Profit (TP) 29134.5 Stop Loss (SL) 29184.5 Risk:Reward (R:R) 1.5 Swarm Probability 83.3% 🎯 Setup: Setup complete: Sweep EQH-2 → CHoCH → FVG•Today at 2:27 PM 🎯 Setup: Setup complete: Sweep EQH-2 → CHoCH → FVG•Today at 2:27 PM •
2026-09-02 14:28:12,2026-09-02,14:28:12,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4420.8,4428.8,4408.8,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (2m) @ 4420.8 | TP:4408.8 SL:4428.8 | Prob:72.8% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (2m) @ 4420.8 | TP:4408.8 SL:4428.8 | Prob:72.8% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 2m Suggested Entry 4420.8 Take Profit (TP) 4408.8 Stop Loss (SL) 4428.8 Risk:Reward (R:R) 1.5 Swarm Probability 72.8% 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:28 PM 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:28 PM •
2026-09-02 14:29:16,2026-09-02,14:29:16,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MNQ,LONG,,,,,29160.5,29140.5,29190.5,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MNQ LONG (5m) @ 29160.5 | TP:29190.5 SL:29140.5 | Prob:85.2% | R:R:1.5 NEW POTENTIAL SIGNAL - MNQ LONG A setup has been detected on the futures radar. Summary: 📢 MNQ LONG (5m) @ 29160.5 | TP:29190.5 SL:29140.5 | Prob:85.2% | R:R:1.5 Asset MNQ Direction BUY/LONG Timeframe 5m Suggested Entry 29160.5 Take Profit (TP) 29190.5 Stop Loss (SL) 29140.5 Risk:Reward (R:R) 1.5 Swarm Probability 85.2% 🎯 Setup: Setup complete: Sweep EQL-5 → CHoCH → FVG•Today at 2:29 PM
2026-09-02 14:30:09,2026-09-02,14:30:09,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4422.65,4430.65,4410.65,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (1m) @ 4422.65 | TP:4410.65 SL:4430.65 | Prob:81.5% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (1m) @ 4422.65 | TP:4410.65 SL:4430.65 | Prob:81.5% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 1m Suggested Entry 4422.65 Take Profit (TP) 4410.65 Stop Loss (SL) 4430.65 Risk:Reward (R:R) 1.5 Swarm Probability 81.5% 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:30 PM 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:30 PM •
2026-09-02 14:31:20,2026-09-02,14:31:20,ZTRADEZ (OPTIONS & STOCKS): ◽︱all-trades-mashup #1334236429655740457,ZTRADEZ Manager,option,AAPL,CALL,335.0,SEPT 18,2026-09-18,AAPL260918C00335000,,,,entry,,high,"expiry ""SEPT 18"" written in the message",no,signal-room-chat Sep-10-2026 (discord).txt,:green_alert: AAPL | $335 C SEPT 18 3.65-3.70 @​everyone
2026-09-02 14:32:25,2026-09-02,14:32:25,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MNQ,SHORT,,,,,29169.0,29189,29139,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MNQ SHORT (1m) @ 29169 | TP:29139 SL:29189 | Prob:85.2% | R:R:1.5 NEW POTENTIAL SIGNAL - MNQ SHORT A setup has been detected on the futures radar. Summary: 📢 MNQ SHORT (1m) @ 29169 | TP:29139 SL:29189 | Prob:85.2% | R:R:1.5 Asset MNQ Direction SELL/SHORT Timeframe 1m Suggested Entry 29169 Take Profit (TP) 29139 Stop Loss (SL) 29189 Risk:Reward (R:R) 1.5 Swarm Probability 85.2% 🎯 Setup: Setup complete: Sweep EQH-2 → CHoCH → OB•Today at 2:32 PM 🎯 Setup: Setup complete: Sweep EQH-2 → CHoCH → OB•Today at 2:32 PM •
2026-09-02 14:33:04,2026-09-02,14:33:04,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4422.1,4430.1,4410.1,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (1m) @ 4422.1 | TP:4410.1 SL:4430.1 | Prob:85.2% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (1m) @ 4422.1 | TP:4410.1 SL:4430.1 | Prob:85.2% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 1m Suggested Entry 4422.1 Take Profit (TP) 4410.1 Stop Loss (SL) 4430.1 Risk:Reward (R:R) 1.5 Swarm Probability 85.2% 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:33 PM 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → FVG•Today at 2:33 PM •
2026-09-02 14:34:02,2026-09-02,14:34:02,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MGC,SHORT,,,,,4423.2,4431.2,4411.2,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MGC SHORT (1m) @ 4423.2 | TP:4411.2 SL:4431.2 | Prob:85.2% | R:R:1.5 NEW POTENTIAL SIGNAL - MGC SHORT A setup has been detected on the futures radar. Summary: 📢 MGC SHORT (1m) @ 4423.2 | TP:4411.2 SL:4431.2 | Prob:85.2% | R:R:1.5 Asset MGC Direction SELL/SHORT Timeframe 1m Suggested Entry 4423.2 Take Profit (TP) 4411.2 Stop Loss (SL) 4431.2 Risk:Reward (R:R) 1.5 Swarm Probability 85.2% 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → OB•Today at 2:34 PM 🎯 Setup: Setup complete: Sweep EQH-1 → CHoCH → OB•Today at 2:34 PM •
2026-09-02 14:38:50,2026-09-02,14:38:50,NGD: ngd-trades #1537061197931618344,Ninjago Futures Radar,future,MNQ,LONG,,,,,29154.0,29134,29184,entry,,high,direction and symbol written; entry price written in the message,no,signal-room-chat Sep-10-2026 (discord).txt,MNQ LONG (5m) @ 29154 | TP:29184 SL:29134 | Prob:85.2% | R:R:1.5 NEW POTENTIAL SIGNAL - MNQ LONG A setup has been detected on the futures radar. Summary: 📢 MNQ LONG (5m) @ 29154 | TP:29184 SL:29134 | Prob:85.2% | R:R:1.5 Asset MNQ Direction BUY/LONG Timeframe 5m Suggested Entry 29154 Take Profit (TP) 29184 Stop Loss (SL) 29134 Risk:Reward (R:R) 1.5 Swarm Probability 85.2% 🎯 Setup: Setup complete: Sweep EQL-5 → CHoCH → OB•Today at 2:38 PM 🎯 Setup: Setup complete: Sweep EQL-5 → CHoCH → OB•Today at 2:38 PM •
