date,entry_time,event_time,room,caller,symbol,contract,entry,event,reported_exit,reported_pct,profit_per_contract,calculated_pct,implied_exit,trim_size,basis,raw
2026-09-16,09:40:57,09:41:21,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,AAPL,AAPL 335C 9/18 @ 3.17,3.17,partial trim,,13.0,,,3.5820999999999996,,caller-stated,"HoneyDrip (Scribe): [ 9:41 AM ] Wednesday, September 16, 2026 at 9:41 AM @Brett (Admin) trimming AAPL @ 13% @everyone Forward More"
2026-09-16,09:39:13,09:42:52,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,TSLA,TSLA 350P 9/18 @ 3.00,3.0,full exit,2.34,,,-22.000000000000007,,,market bid at caller exit,"HoneyDrip (Scribe): [ 9:42 AM ] Wednesday, September 16, 2026 at 9:42 AM @Unraveller (Admin)🔮 all out of TSLA -keep same cons loaded @everyone (edited) Wednesday, September 16, 2026 at 9:43 AM Forward More"
2026-09-16,09:39:13,09:43:14,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,TSLA,TSLA 350P 9/18 @ 3.00,3.0,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): [ 9:43 AM ] Wednesday, September 16, 2026 at 9:43 AM @Mike (Admin) all out of TSLA @everyone Forward More"
2026-09-16,09:45:49,09:46:34,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,,META,META 665P 9/18 @ 5.25,5.25,partial trim,,,,,,,caller trim; price unavailable,"HoneyDrip (Scribe): [ 9:46 AM ] Wednesday, September 16, 2026 at 9:46 AM @Unraveller (Admin)🔮 trimming META @everyone"
2026-09-16,09:40:57,09:46:47,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,AAPL,AAPL 335C 9/18 @ 3.17,3.17,partial trim,,6.0,,,3.3602000000000003,,caller-stated,"HoneyDrip (Scribe): [ 9:46 AM ] Wednesday, September 16, 2026 at 9:46 AM @Brett (Admin) trimming AAPL @ 6% @everyone"
2026-09-16,09:40:57,09:47:30,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,AAPL,AAPL 335C 9/18 @ 3.17,3.17,partial trim,,14.0,,,3.6138000000000003,,caller-stated,"HoneyDrip (Scribe): [ 9:47 AM ] Wednesday, September 16, 2026 at 9:47 AM @Brett (Admin) trimming AAPL @ 14% @everyone"
2026-09-16,09:45:49,09:47:34,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,,META,META 665P 9/18 @ 5.25,5.25,partial trim,,14.0,,,5.985,,caller-stated,"Brett (Admin): Brett (Admin) ADMINS — 9:47 AM Wednesday, September 16, 2026 at 9:47 AM 14% full size again @here"
2026-09-16,09:45:49,09:47:46,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,,META,META 665P 9/18 @ 5.25,5.25,partial trim,,15.0,,,6.0375,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 9:47 AM Wednesday, September 16, 2026 at 9:47 AM @Unraveller (Admin)🔮 trimming META @ 15% @everyone"
2026-09-16,09:45:49,09:50:15,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,,META,META 665P 9/18 @ 5.25,5.25,full exit,,,,,,,caller exit; price unavailable,"HoneyDrip (Scribe): [ 9:50 AM ] Wednesday, September 16, 2026 at 9:50 AM @Unraveller (Admin)🔮 all out of META @everyone"
2026-09-16,09:40:57,09:54:21,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,AAPL,AAPL 335C 9/18 @ 3.17,3.17,full exit,2.33,,,-26.49842271293375,,,market bid at caller exit,"HoneyDrip (Scribe): [ 9:54 AM ] Wednesday, September 16, 2026 at 9:54 AM @Brett (Admin) all out of AAPL @everyone"
2026-09-16,10:06:33,10:11:44,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,,MSFT,MSFT 495P 9/18 @ 5.22,5.22,partial trim,,10.0,,,5.742,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:11 AM Wednesday, September 16, 2026 at 10:11 AM @Unraveller (Admin)🔮 trimming MSFT @ 10% @everyone"
2026-09-16,10:06:33,10:13:39,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,,MSFT,MSFT 495P 9/18 @ 5.22,5.22,partial trim,,15.0,,,6.002999999999999,,caller-stated,"HoneyDrip (Scribe): [ 10:13 AM ] Wednesday, September 16, 2026 at 10:13 AM @Unraveller (Admin)🔮 trimming MSFT @ 15% @everyone"
2026-09-16,10:06:33,10:14:39,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,,MSFT,MSFT 495P 9/18 @ 5.22,5.22,partial trim,,20.0,,,6.263999999999999,,caller-stated,"HoneyDrip (Scribe): [ 10:14 AM ] Wednesday, September 16, 2026 at 10:14 AM @Unraveller (Admin)🔮 trimming MSFT @ 20% @everyone"
2026-09-16,10:08:43,10:19:33,OWLS Capital: 🌟｜shabs-sky-alerts,Skyy,QQQ,QQQ 713C @ 112.00,112.0,partial trim,,15.0,,,128.79999999999998,,caller-stated,"Skyy: Skyy Analyst — 10:19 AM Wednesday, September 16, 2026 at 10:19 AM 15%"
2026-09-16,14:09:59,14:37:10,Honey Drip Network 🍯💰📈: 🇳🇬｜midas-small-account-challenge,,SPY,SPY 761C 9/16 @ 2.00,2.0,full exit,,,160.0,80.0,3.6,,caller-stated,"OWLS Capital Clanker: @jon and kian (edited)Wednesday, September 16, 2026 at 2:37 PM KianTrades (Yes its Me) KianTrades (Yes its Me) CLOSE: sold two more SPY at $160/contract Owls Investments LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- Released 06.24.2026 09/16/26 ● 02:37:10 PM Owls Investments LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- Released 06.24.2026 09/16/26 ● 02:37:10 PM"
2026-09-16,15:33:25,15:49:23,OWLS Capital: 🛎️｜all-alerts,AbTrades,SPY,SPY 760C 9/25 @ 2.66,2.66,partial trim,,25.0,,,3.325,,caller-stated,@Updates: From ⁠🌟｜ab @Updates AbTrades Alert Bot AbTrades Alert Bot Message: $SPY 760c 25% Take a trim please @Owls Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- Released 06.24.2026 09/16/26 ● 03:49:23 PM Owls Investment Group LLC. Informational purposes only. Not financial advice. Bot Version 6.7 -- Released 06.24.2026 09/16/26 ● 03:49:23 PM
2026-09-17,09:33:15,09:34:39,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 345C 9/18 @ 4.53,4.53,full exit,3.9,,,-13.907284768211928,,,market bid at caller exit,"HoneyDrip (Scribe): [ 9:34 AM ] Thursday, September 17, 2026 at 9:34 AM @Unraveller (Admin)🔮 all out of GOGGL @everyone"
2026-09-17,09:35:39,09:35:57,ELITE OPTIONS: shoof-alerts,,SNDK,SNDK 1650C 9/18 @ 14.30,14.3,partial trim,,,,,,0.5,caller trim; price unavailable,"@Elite: [ 9:35 AM ] Thursday, September 17, 2026 at 9:35 AM @Elite ALERT SOLD | SNDK 9/18 1650C at 20.00 (1/2)"
2026-09-17,09:39:31,09:40:44,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,SNDK,SNDK 1800C 9/18,,partial trim,,20.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 9:40 AM ] Thursday, September 17, 2026 at 9:40 AM Already up 20% +@here"
2026-09-17,09:39:18,09:40:47,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 345C 9/18 @ 4.08,4.08,partial trim,,,,,,,caller trim; price unavailable,"HoneyDrip (Scribe): [ 9:40 AM ] Thursday, September 17, 2026 at 9:40 AM @Unraveller (Admin)🔮 trimming GOOGL @everyone"
2026-09-17,09:39:31,09:41:59,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,SNDK,SNDK 1800C 9/18,,partial trim,,,,,,,caller trim; price unavailable,"👑KingBeeAri🐝: [ 9:41 AM ] Thursday, September 17, 2026 at 9:41 AM Feel free to trim that @here"
2026-09-17,09:39:31,09:42:35,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,SNDK,SNDK 1800C 9/18,,partial trim,,34.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 9:42 AM ] Thursday, September 17, 2026 at 9:42 AM Cons up 34% @here"
2026-09-17,09:39:31,09:46:43,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,SNDK,SNDK 1800C 9/18,,partial trim,,54.0,,,,,caller-stated,"👑KingBeeAri🐝: 👑KingBeeAri🐝 [DRIP], Server Tag: DRIP DRIP OWNER🤴🏾 — 9:46 AM Thursday, September 17, 2026 at 9:46 AM 54% SNDK @everyone"
2026-09-17,09:40:28,09:47:43,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,SPY,SPY 760C 9/18 @ 2.55,2.55,partial trim,,8.0,,,2.754,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 9:47 AM Thursday, September 17, 2026 at 9:47 AM @Brett (Admin) trimming SPY @ 8% @everyone"
2026-09-17,09:40:28,09:51:17,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,SPY,SPY 760C 9/18 @ 2.55,2.55,partial trim,,13.0,,,2.8814999999999995,,caller-stated,"HoneyDrip (Scribe): [ 9:51 AM ] Thursday, September 17, 2026 at 9:51 AM @Brett (Admin) trimming SPY @ 13% @everyone (edited) Thursday, September 17, 2026 at 9:51 AM"
2026-09-17,09:39:18,09:51:51,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 345C 9/18 @ 4.08,4.08,full exit,2.48,,,-39.21568627450981,,,market bid at caller exit,"HoneyDrip (Scribe): [ 9:51 AM ] Thursday, September 17, 2026 at 9:51 AM @Unraveller (Admin)🔮 all out of GOOGL @everyone"
2026-09-17,09:40:42,09:56:27,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,TSLA,TSLA 362.5P 9/18 @ 3.50,3.5,full exit,2.18,,,-37.71428571428571,,,market bid at caller exit,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 9:56 AM Thursday, September 17, 2026 at 9:56 AM @Mike (Admin) all out of TSLA @everyone"
2026-09-17,09:56:37,09:57:43,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,AMD,AMD 555C 9/18,,partial trim,,10.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 9:57 AM ] Thursday, September 17, 2026 at 9:57 AM 10% already"
2026-09-17,09:56:37,09:58:03,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,AMD,AMD 555C 9/18,,partial trim,,14.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 9:58 AM ] Thursday, September 17, 2026 at 9:58 AM 14% @here feel free to trim"
2026-09-17,09:56:37,09:58:11,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,AMD,AMD 555C 9/18,,partial trim,,17.0,,,,,caller-stated,"👑KingBeeAri🐝: [ 9:58 AM ] Thursday, September 17, 2026 at 9:58 AM 17% trim"
2026-09-17,09:56:37,09:58:44,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,AMD,AMD 555C 9/18,,partial trim,,20.0,,,,0.5,caller-stated,"👑KingBeeAri🐝: [ 9:58 AM ] Thursday, September 17, 2026 at 9:58 AM 20% out of half @here"
2026-09-17,09:58:43,09:59:36,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 342.5C 9/18 @ 4.20,4.2,partial trim,,11.0,,,4.662000000000001,,caller-stated,"HoneyDrip (Scribe): [ 9:59 AM ] Thursday, September 17, 2026 at 9:59 AM @Unraveller (Admin)🔮 trimming GOOGL @ 11% @everyone"
2026-09-17,09:56:27,10:00:06,Whop Day Trades,Trademorewiser (MOD),NVDA,NVDA 217.5C @ 2.55,2.55,partial trim,,19.0,,,3.0344999999999995,,caller-stated,Trademorewiser (MOD): 19%
2026-09-17,09:58:43,10:00:15,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 342.5C 9/18 @ 4.20,4.2,partial trim,,15.0,,,4.83,,caller-stated,"HoneyDrip (Scribe): [ 10:00 AM ] Thursday, September 17, 2026 at 10:00 AM @Unraveller (Admin)🔮 trimming GOOGL @ 15% @everyone"
2026-09-17,09:36:31,10:01:27,VeroTrade: ✅⏐1k-challenge,Vero,SPY,SPY 761P 9/17 @ 1.25,1.25,partial trim,,,,,,0.5,caller trim; price unavailable,"Vero: Vero [PAID], Server Tag: PAID PAID SPY 761P 9/17 1.25 2 CONTRACTS @vero-alerts Vero [PAID], Server Tag: PAID PAID Owner — 10:01 AM Thursday, September 17, 2026 at 10:01 AM SPY TRIM 1/2 @ 1.64 SL @ KEY LEVEL @vero-alerts"
2026-09-17,10:02:06,10:02:38,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 377.5C @ 1.77,1.77,partial trim,,15.0,,,2.0355,,caller-stated,"@Owner Alerts: [ 10:02 AM ] Thursday, September 17, 2026 at 10:02 AM @Owner Alerts Comment TSLA BANGGG +15% in a sec need a little more to scale tho @nitro_trades Instagram , ,"
2026-09-17,10:02:06,10:03:15,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 377.5C @ 1.77,1.77,partial trim,,,,,,,caller trim; price unavailable,"@Owner Alerts: [ 10:03 AM ] Thursday, September 17, 2026 at 10:03 AM @Owner Alerts Comment Took out some here on TSLA, SL to around b/e @nitro_trades Instagram , ,"
2026-09-17,09:58:43,10:05:11,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 342.5C 9/18 @ 4.20,4.2,partial trim,,21.0,,,5.082,,caller-stated,"HoneyDrip (Scribe): [ 10:05 AM ] Thursday, September 17, 2026 at 10:05 AM @Unraveller (Admin)🔮 trimming GOOGL @ 21% @everyone"
2026-09-17,10:02:06,10:06:08,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 377.5C @ 1.77,1.77,partial trim,,25.0,,,2.2125,,caller-stated,"Nitro Trades: Nitro Trades Traders APP — 10:06 AM Thursday, September 17, 2026 at 10:06 AM @Owner Alerts Comment Locked in more on TSLA +25% @nitro_trades Instagram , ,"
2026-09-17,10:03:41,10:06:44,OWLS Capital: 🛎️｜all-alerts,MuggZone,MRNA,MRNA 165C 9/18 @ 1.72,1.72,partial trim,,,,,,0.25,caller trim; price unavailable,"MuggZone: MuggZone [OWLS], Server Tag: OWLS OWLS decent spot for starter pos MRNA 9/18 165 calls @ 1.72 @everyone MuggZone [OWLS], Server Tag: OWLS OWLS Analyst — 10:06 AM Thursday, September 17, 2026 at 10:06 AM 1st TP hit on MRNA calls @everyone sold 1/4"
2026-09-17,10:05:08,10:06:44,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 372.5C 9/18 @ 3.80,3.8,partial trim,,12.0,,,4.256,,caller-stated,"HoneyDrip (Scribe): [ 10:06 AM ] Thursday, September 17, 2026 at 10:06 AM @Brett (Admin) trimming TSLA @ 12% @everyone"
2026-09-17,10:05:08,10:08:37,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 372.5C 9/18 @ 3.80,3.8,partial trim,,24.0,,,4.712,,caller-stated,"HoneyDrip (Scribe): [ 10:08 AM ] Thursday, September 17, 2026 at 10:08 AM @Brett (Admin) trimming TSLA @ 24% @everyone"
2026-09-17,10:05:08,10:08:51,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 372.5C 9/18 @ 3.80,3.8,partial trim,,30.0,,,4.9399999999999995,,caller-stated,"HoneyDrip (Scribe): [ 10:08 AM ] Thursday, September 17, 2026 at 10:08 AM @Brett (Admin) trimming TSLA @ 30% @everyone"
2026-09-17,10:02:06,10:09:13,Platinum Trading: 👑│nitro,@Owner Alerts,TSLA,TSLA 377.5C @ 1.77,1.77,partial trim,,48.0,,,2.6196,,caller-stated,"@Owner Alerts: [ 10:09 AM ] Thursday, September 17, 2026 at 10:09 AM @Owner Alerts Comment LOCKED IN MAJORITY PROFIT ON TSLA BANGGGG 48% @nitro_trades Instagram , ,"
2026-09-17,10:05:08,10:09:45,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,TSLA,TSLA 372.5C 9/18 @ 3.80,3.8,full exit,4.65,,,22.368421052631593,,,market bid at caller exit,"HoneyDrip (Scribe): [ 10:09 AM ] Thursday, September 17, 2026 at 10:09 AM @Brett (Admin) all out of TSLA @everyone"
2026-09-17,09:56:27,10:14:00,Whop Day Trades,Trademorewiser (MOD),NVDA,NVDA 217.5C @ 2.55,2.55,partial trim,,22.0,,,3.1109999999999998,,caller-stated,Trademorewiser (MOD): 22%
2026-09-17,10:14:15,10:14:52,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,SPY,SPY 760C 9/18 @ 2.25,2.25,partial trim,,10.0,,,2.475,,caller-stated,"HoneyDrip (Scribe): [ 10:14 AM ] Thursday, September 17, 2026 at 10:14 AM @Brett (Admin) trimming SPY @ 10% @everyone"
2026-09-17,09:58:43,10:15:06,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 342.5C 9/18 @ 4.20,4.2,partial trim,,24.0,,,5.208,,caller-stated,"HoneyDrip (Scribe): [ 10:15 AM ] Thursday, September 17, 2026 at 10:15 AM @Unraveller (Admin)🔮 trimming GOOGL @ 24% @everyone"
2026-09-17,09:52:40,10:15:35,OWLS Capital: 🌟｜shabs-sky-alerts,Skyy,QQQ,QQQ 716C @ 105.00,105.0,partial trim,,100.0,,,210.0,,caller-stated,"Skyy: [ 10:15 AM ] Thursday, September 17, 2026 at 10:15 AM 100% or bust"
2026-09-17,09:36:31,10:16:24,VeroTrade: ✅⏐1k-challenge,Vero,SPY,SPY 761P 9/17 @ 1.25,1.25,full exit,1.09,,,-12.799999999999995,,,market bid at caller exit,"Vero: Vero [PAID], Server Tag: PAID PAID Owner — 10:16 AM Thursday, September 17, 2026 at 10:16 AM SPY OUT @vero-alerts"
2026-09-17,10:14:15,10:16:39,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,SPY,SPY 760C 9/18 @ 2.25,2.25,partial trim,,14.0,,,2.5650000000000004,,caller-stated,"HoneyDrip (Scribe): [ 10:16 AM ] Thursday, September 17, 2026 at 10:16 AM @Brett (Admin) trimming SPY @ 14% @everyone"
2026-09-17,10:14:15,10:19:18,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,SPY,SPY 760C 9/18 @ 2.25,2.25,partial trim,,16.0,,,2.61,,caller-stated,"HoneyDrip (Scribe): [ 10:19 AM ] Thursday, September 17, 2026 at 10:19 AM @Brett (Admin) trimming SPY @ 16% @everyone"
2026-09-17,09:56:37,10:19:21,Honey Drip Network 🍯💰📈: 👑｜aristotle-trades,👑KingBeeAri🐝,AMD,AMD 555C 9/18,,partial trim,,,,,,0.5,caller trim; price unavailable,"👑KingBeeAri🐝: [ 10:19 AM ] Thursday, September 17, 2026 at 10:19 AM We already trimmed half"
2026-09-17,10:19:13,10:20:51,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AMZN,AMZN 250C 9/18 @ 2.22,2.22,partial trim,,11.0,,,2.4642000000000004,,caller-stated,"HoneyDrip (Scribe): [ 10:20 AM ] Thursday, September 17, 2026 at 10:20 AM @Mike (Admin) trimming AMZN @ 11% @everyone"
2026-09-17,10:19:13,10:21:42,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AMZN,AMZN 250C 9/18 @ 2.22,2.22,partial trim,,17.0,,,2.5974,,caller-stated,"HoneyDrip (Scribe): [ 10:21 AM ] Thursday, September 17, 2026 at 10:21 AM @Mike (Admin) trimming AMZN @ 17% @everyone"
2026-09-17,10:14:15,10:21:51,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,SPY,SPY 760C 9/18 @ 2.25,2.25,partial trim,,22.0,,,2.745,,caller-stated,"HoneyDrip (Scribe): [ 10:21 AM ] Thursday, September 17, 2026 at 10:21 AM @Brett (Admin) trimming SPY @ 22% @everyone"
2026-09-17,10:19:13,10:22:52,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AMZN,AMZN 250C 9/18 @ 2.22,2.22,partial trim,,28.0,,,2.8416,,caller-stated,"HoneyDrip (Scribe): [ 10:22 AM ] Thursday, September 17, 2026 at 10:22 AM @Mike (Admin) trimming AMZN @ 28% @everyone"
2026-09-17,10:19:13,10:23:55,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AMZN,AMZN 250C 9/18 @ 2.22,2.22,partial trim,,40.0,,,3.108,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:23 AM Thursday, September 17, 2026 at 10:23 AM @Mike (Admin) trimming AMZN @ 40% @everyone"
2026-09-17,09:58:43,10:25:02,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 342.5C 9/18 @ 4.20,4.2,partial trim,,37.0,,,5.7540000000000004,,caller-stated,"HoneyDrip (Scribe): [ 10:25 AM ] Thursday, September 17, 2026 at 10:25 AM @Unraveller (Admin)🔮 trimming GOOGL @ 37% @everyone"
2026-09-17,10:19:13,10:25:12,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AMZN,AMZN 250C 9/18 @ 2.22,2.22,partial trim,,54.0,,,3.4188000000000005,,caller-stated,"HoneyDrip (Scribe): [ 10:25 AM ] Thursday, September 17, 2026 at 10:25 AM @Mike (Admin) trimming AMZN @ 54% @everyone"
2026-09-17,09:52:40,10:25:15,OWLS Capital: 🌟｜shabs-sky-alerts,Skyy,QQQ,QQQ 716C @ 105.00,105.0,partial trim,,50.0,,,157.5,,caller-stated,"Skyy: [ 10:25 AM ] Thursday, September 17, 2026 at 10:25 AM 50% 716s"
2026-09-17,10:14:15,10:25:20,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Brett,SPY,SPY 760C 9/18 @ 2.25,2.25,partial trim,,30.0,,,2.9250000000000003,,caller-stated,"HoneyDrip (Scribe): [ 10:25 AM ] Thursday, September 17, 2026 at 10:25 AM @Brett (Admin) trimming SPY @ 30% @everyone"
2026-09-17,10:19:13,10:25:34,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AMZN,AMZN 250C 9/18 @ 2.22,2.22,partial trim,,50.0,,,3.33,,caller-stated,"Mike (Admin): Mike (Admin) ADMINS — 10:25 AM Thursday, September 17, 2026 at 10:25 AM AMZN baby 50%+ @everyone made back that first loss easy"
2026-09-17,10:23:26,10:28:13,VeroTrade: ✅⏐1k-challenge,@vero-alerts,QQQ,QQQ 716C 9/17 @ 1.32,1.32,partial trim,,,,,,0.5,caller trim; price unavailable,"Vero: Vero [PAID], Server Tag: PAID PAID QQQ 716C 9/17 1.32 2 CONTRACTS @vero-alerts Vero [PAID], Server Tag: PAID PAID Owner — 10:28 AM Thursday, September 17, 2026 at 10:28 AM QQQ TRIM 1/2 @ 1.72 SL @ KEY LEVEL @vero-alerts"
2026-09-17,09:58:43,10:28:37,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 342.5C 9/18 @ 4.20,4.2,partial trim,,40.0,,,5.88,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:28 AM Thursday, September 17, 2026 at 10:28 AM @Unraveller (Admin)🔮 trimming GOOGL @ 40% @everyone"
2026-09-17,10:17:58,10:29:12,Honey Drip Network 🍯💰📈: 🐝｜aristotle-small-acct-challenge,👑KingBeeAri🐝,INTC,INTC 111C 9/21,,partial trim,,17.0,,,,,caller-stated,"👑KingBeeAri🐝: 👑KingBeeAri🐝 [DRIP], Server Tag: DRIP DRIP OWNER🤴🏾 — 10:29 AM Thursday, September 17, 2026 at 10:29 AM 17% Intc @everyone"
2026-09-17,09:56:27,10:30:14,Whop Day Trades,Trademorewiser (MOD),NVDA,NVDA 217.5C @ 2.55,2.55,partial trim,,22.0,,,3.1109999999999998,,caller-stated,Trademorewiser (MOD): Trimmed NVDA 22%
2026-09-17,10:19:13,10:31:59,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Mike,AMZN,AMZN 250C 9/18 @ 2.22,2.22,partial trim,,60.0,,,3.5520000000000005,,caller-stated,"Mike (Admin): Mike (Admin) ADMINS — 10:31 AM Thursday, September 17, 2026 at 10:31 AM 60% on AMZN @here. Just using 251.40 trail now on last few runners"
2026-09-17,09:58:43,10:34:02,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 342.5C 9/18 @ 4.20,4.2,partial trim,,50.0,,,6.300000000000001,,caller-stated,"HoneyDrip (Scribe): HoneyDrip (Scribe) ADMINS — 10:34 AM Thursday, September 17, 2026 at 10:34 AM @Unraveller (Admin)🔮 trimming GOOGL @ 50% @everyone"
2026-09-17,09:58:43,10:35:22,Honey Drip Network 🍯💰📈: ☀️｜daytrades-scalps,Unraveller,GOOGL,GOOGL 342.5C 9/18 @ 4.20,4.2,partial trim,,60.0,,,6.720000000000001,,caller-stated,"HoneyDrip (Scribe): [ 10:35 AM ] Thursday, September 17, 2026 at 10:35 AM @Unraveller (Admin)🔮 trimming GOOGL @ 60% @everyone"
